"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002709","regulation of T cell mediated immunity","9/307","85/11987",0.105882352941176,4.13424027591493,4.7012860866389,0.000314766756793718,0.00938919642059895,0.00771695377654415,"P2rx7/Cd80/Slamf1/Klrd1/Foxp3/Il7r/Trpm4/Ahr/Ccr2",9
"GO:0051336","regulation of hydrolase activity","17/307","256/11987",0.06640625,2.5928720480456,4.17655552572167,0.000320685336913302,0.00948467649006291,0.00779542857349462,"Tiam1/Rgs1/Ezh2/Rgs16/Oas1e/Atp5if1/Tgm2/Adap1/Lyn/Dab2ip/Tbc1d30/Chn1/F2rl1/Snx9/Ecm1/Ntrk3/Ccl5",17
"GO:0006816","calcium ion transport","17/307","257/11987",0.066147859922179,2.58278305174971,4.15837690238609,0.000335584869680441,0.00976858312691036,0.00802877062911498,"Ahnak/Trpv4/P2rx7/Cacna1g/Grin3b/Rgs9/Calcrl/Ncs1/Trpm4/Ahr/Lyn/Orai2/Cxcl9/Epb41/F2/Gsto1/Ccl5",17
"GO:0002763","positive regulation of myeloid leukocyte differentiation","7/307","52/11987",0.134615384615385,5.25613881232774,4.98644630736241,0.000335882514392333,0.00976858312691036,0.00802877062911498,"Lef1/Csf1/Lif/Fes/Notch2/Id2/Ccl5",7
"GO:0008045","motor neuron axon guidance","4/307","14/11987",0.285714285714286,11.1558864588181,6.16403741971228,0.000344678027267827,0.00986005176364521,0.00810394844093898,"Nrp1/Alcam/Chn1/Etv4",4
"GO:0010759","positive regulation of macrophage chemotaxis","4/307","14/11987",0.285714285714286,11.1558864588181,6.16403741971228,0.000344678027267827,0.00986005176364521,0.00810394844093898,"Trpv4/Csf1/Slamf1/Ccl5",4
"GO:0002833","positive regulation of response to biotic stimulus","20/307","333/11987",0.0600600600600601,2.34508123758938,4.03569212824135,0.000366862588654557,0.0102154519092381,0.00839605080762294,"Gbp2b/Alpk1/P2rx7/Nlrp1a/Unc13b/Gbp3/Lag3/Oas1e/Sec14l1/Klrd1/Usp27x/Klrk1/Gfi1/Ifi208/Il21/Lyn/App/Dab2ip/F2rl1/Klrb1c",20
"GO:0042129","regulation of T cell proliferation","12/307","146/11987",0.0821917808219178,3.20922761144081,4.35419227402737,0.000369877492327169,0.0102154519092381,0.00839605080762294,"Ctla4/Il2ra/Twsg1/Pdcd1lg2/Tgfbr2/Cd80/Slamf1/Foxp3/Lrrc32/Il21/Ccr2/Ccl5",12
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","6/307","38/11987",0.157894736842105,6.16509514829419,5.16998457105155,0.000371680279763309,0.0102154519092381,0.00839605080762294,"Lag3/Klrd1/Klrk1/Il21/Klrb1a/Klrb1c",6
"GO:0002446","neutrophil mediated immunity","5/307","25/11987",0.2,7.80912052117264,5.52514944751852,0.000371737075207232,0.0102154519092381,0.00839605080762294,"Stx11/Dnase1/Lyst/F2rl1/F2",5
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","5/307","25/11987",0.2,7.80912052117264,5.52514944751852,0.000371737075207232,0.0102154519092381,0.00839605080762294,"Lag3/Klrd1/Klrk1/Il21/Klrb1c",5
"GO:0002704","negative regulation of leukocyte mediated immunity","7/307","53/11987",0.132075471698113,5.15696638190646,4.9170693476447,0.0003786362319353,0.0103237535113609,0.00848506358572116,"Cd80/Slamf1/Klrd1/Foxp3/Il7r/Ahr/Ccr2",7
