"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_APOPTOSIS",0.496871088861076,0.635975609756098,0.0562940749700968,0.361398104740814,0.981774225981645,127,"ENSMUSG00000033538;ENSMUSG00000020914;ENSMUSG00000054717;ENSMUSG00000025888;ENSMUSG00000030208;ENSMUSG00000010609;ENSMUSG00000048376;ENSMUSG00000024521;ENSMUSG00000029084;ENSMUSG00000005087;ENSMUSG00000031628;ENSMUSG00000005413;ENSMUSG00000028864;ENSMUSG00000025076;ENSMUSG00000017146;ENSMUSG00000015312;ENSMUSG00000039304;ENSMUSG00000096210;ENSMUSG00000089682;ENSMUSG00000017466;ENSMUSG00000027330"
"HALLMARK_ANDROGEN_RESPONSE",0.505194805194805,0.635975609756098,0.0572461135202884,0.375423868777294,0.976722550301795,87,"ENSMUSG00000055435;ENSMUSG00000040274;ENSMUSG00000062210;ENSMUSG00000024222;ENSMUSG00000027087;ENSMUSG00000033910;ENSMUSG00000038587;ENSMUSG00000063177;ENSMUSG00000019947;ENSMUSG00000096210;ENSMUSG00000001542;ENSMUSG00000032849;ENSMUSG00000026385;ENSMUSG00000001729;ENSMUSG00000027030;ENSMUSG00000034320"
"HALLMARK_XENOBIOTIC_METABOLISM",0.51,0.635975609756098,0.135740943810425,-0.292378133099927,-0.988484938625855,134,"ENSMUSG00000017493;ENSMUSG00000002769;ENSMUSG00000001552;ENSMUSG00000021646;ENSMUSG00000019768;ENSMUSG00000032204;ENSMUSG00000000301;ENSMUSG00000074207;ENSMUSG00000036216;ENSMUSG00000025934;ENSMUSG00000024413;ENSMUSG00000016194"
"HALLMARK_MTORC1_SIGNALING",0.519163763066202,0.635975609756098,0.0508054139066364,0.342079234977727,0.978607694995885,189,"ENSMUSG00000026483;ENSMUSG00000020649;ENSMUSG00000032374;ENSMUSG00000030103;ENSMUSG00000007458;ENSMUSG00000021591;ENSMUSG00000001918;ENSMUSG00000056749;ENSMUSG00000030268;ENSMUSG00000022372;ENSMUSG00000024378;ENSMUSG00000020484;ENSMUSG00000000628;ENSMUSG00000030867;ENSMUSG00000030560;ENSMUSG00000027379;ENSMUSG00000035105;ENSMUSG00000028932;ENSMUSG00000072082;ENSMUSG00000057666;ENSMUSG00000024640;ENSMUSG00000059182;ENSMUSG00000045382;ENSMUSG00000022769;ENSMUSG00000003814;ENSMUSG00000001128;ENSMUSG00000029446;ENSMUSG00000026864;ENSMUSG00000001467;ENSMUSG00000023067;ENSMUSG00000026755;ENSMUSG00000020142;ENSMUSG00000023456"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.584474885844749,0.698518766009578,0.119348440591015,-0.29682845943958,-0.956795066386,105,"ENSMUSG00000057113;ENSMUSG00000045983;ENSMUSG00000053289;ENSMUSG00000034994;ENSMUSG00000027405;ENSMUSG00000042406;ENSMUSG00000024560;ENSMUSG00000079339;ENSMUSG00000040010;ENSMUSG00000025451;ENSMUSG00000049396;ENSMUSG00000022884;ENSMUSG00000037851"
"HALLMARK_APICAL_JUNCTION",0.61439588688946,0.716795201371037,0.0477342401407188,0.342612899042138,0.921297219351029,119,"ENSMUSG00000025809;ENSMUSG00000023022;ENSMUSG00000006411;ENSMUSG00000027962;ENSMUSG00000009621;ENSMUSG00000038387;ENSMUSG00000059430;ENSMUSG00000029151;ENSMUSG00000026875;ENSMUSG00000021549;ENSMUSG00000059182;ENSMUSG00000030403;ENSMUSG00000032174;ENSMUSG00000016496;ENSMUSG00000028656;ENSMUSG00000020150;ENSMUSG00000031555;ENSMUSG00000053137;ENSMUSG00000020716;ENSMUSG00000034868;ENSMUSG00000025372;ENSMUSG00000030516;ENSMUSG00000009073;ENSMUSG00000016933;ENSMUSG00000019312;ENSMUSG00000040907;ENSMUSG00000032737;ENSMUSG00000004665"
"HALLMARK_KRAS_SIGNALING_DN",0.641261498028909,0.730739846591083,0.046788296531803,0.347268451677749,0.894051158094287,80,"ENSMUSG00000026285;ENSMUSG00000009731;ENSMUSG00000021313;ENSMUSG00000075122;ENSMUSG00000025314;ENSMUSG00000033350;ENSMUSG00000007035;ENSMUSG00000054252;ENSMUSG00000020100;ENSMUSG00000029151;ENSMUSG00000003282;ENSMUSG00000044468;ENSMUSG00000009628;ENSMUSG00000030592;ENSMUSG00000055170;ENSMUSG00000059305;ENSMUSG00000020150;ENSMUSG00000043079;ENSMUSG00000041439;ENSMUSG00000031833;ENSMUSG00000003526"
"HALLMARK_BILE_ACID_METABOLISM",0.672413793103448,0.748824451410658,0.0450442767152794,0.341594886488891,0.86668457281617,70,"ENSMUSG00000046876;ENSMUSG00000029499;ENSMUSG00000031618;ENSMUSG00000005907;ENSMUSG00000042289;ENSMUSG00000018796;ENSMUSG00000018800;ENSMUSG00000035540;ENSMUSG00000023045;ENSMUSG00000022244;ENSMUSG00000029311;ENSMUSG00000028127;ENSMUSG00000041809;ENSMUSG00000031378;ENSMUSG00000018733;ENSMUSG00000023942;ENSMUSG00000067825;ENSMUSG00000017453;ENSMUSG00000022982;ENSMUSG00000046532;ENSMUSG00000030545"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.825192802056555,0.898543273350471,0.0341204536062472,0.296556635718455,0.780187439913449,94,"ENSMUSG00000002489;ENSMUSG00000043733;ENSMUSG00000019942;ENSMUSG00000022372;ENSMUSG00000027999;ENSMUSG00000063358;ENSMUSG00000059883;ENSMUSG00000001729;ENSMUSG00000045382;ENSMUSG00000003814;ENSMUSG00000025949;ENSMUSG00000038696;ENSMUSG00000024697;ENSMUSG00000023067;ENSMUSG00000029465;ENSMUSG00000000869;ENSMUSG00000022841;ENSMUSG00000040385;ENSMUSG00000030595"
"HALLMARK_ADIPOGENESIS",0.908982035928144,0.968263473053892,0.0257629629837414,0.267527930923192,0.750634268231289,167,"ENSMUSG00000028223;ENSMUSG00000027709;ENSMUSG00000033685;ENSMUSG00000001211;ENSMUSG00000064289;ENSMUSG00000001918;ENSMUSG00000033938;ENSMUSG00000005873;ENSMUSG00000024962;ENSMUSG00000021957;ENSMUSG00000028557;ENSMUSG00000022508;ENSMUSG00000001127;ENSMUSG00000028551;ENSMUSG00000026688;ENSMUSG00000026880;ENSMUSG00000041028;ENSMUSG00000028607;ENSMUSG00000030630;ENSMUSG00000004610;ENSMUSG00000023089;ENSMUSG00000028339;ENSMUSG00000002985;ENSMUSG00000022437;ENSMUSG00000029385;ENSMUSG00000025780;ENSMUSG00000028494;ENSMUSG00000041426;ENSMUSG00000022982;ENSMUSG00000059534;ENSMUSG00000027900;ENSMUSG00000005514;ENSMUSG00000026773;ENSMUSG00000018339"
"HALLMARK_DNA_REPAIR",0.994736842105263,1,0.0946646223153342,-0.208182935105368,-0.707286744949856,139,"ENSMUSG00000022994;ENSMUSG00000017697;ENSMUSG00000025134;ENSMUSG00000019841;ENSMUSG00000021540;ENSMUSG00000021694;ENSMUSG00000024177;ENSMUSG00000024833;ENSMUSG00000028525;ENSMUSG00000066278;ENSMUSG00000034345;ENSMUSG00000029821;ENSMUSG00000048100"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.998841251448436,1,0.0183208529217527,0.204894021424717,0.587650315018601,195,"ENSMUSG00000028223;ENSMUSG00000033938;ENSMUSG00000025076;ENSMUSG00000018770;ENSMUSG00000061518;ENSMUSG00000024132;ENSMUSG00000026688;ENSMUSG00000015790;ENSMUSG00000026926;ENSMUSG00000000563;ENSMUSG00000017778;ENSMUSG00000026032;ENSMUSG00000004610;ENSMUSG00000027673;ENSMUSG00000023089;ENSMUSG00000025968;ENSMUSG00000016319;ENSMUSG00000018574;ENSMUSG00000027099;ENSMUSG00000008892;ENSMUSG00000059534;ENSMUSG00000031818;ENSMUSG00000031352;ENSMUSG00000005514;ENSMUSG00000063229;ENSMUSG00000016252;ENSMUSG00000025745;ENSMUSG00000033845;ENSMUSG00000039016;ENSMUSG00000030246;ENSMUSG00000006057;ENSMUSG00000029632;ENSMUSG00000032314;ENSMUSG00000025651;ENSMUSG00000001750;ENSMUSG00000031633;ENSMUSG00000031333;ENSMUSG00000020544;ENSMUSG00000034566;ENSMUSG00000022022;ENSMUSG00000046516;ENSMUSG00000059363;ENSMUSG00000022956"
"HALLMARK_UV_RESPONSE_UP",1,1,0.086794975677172,-0.200273045015097,-0.671420402718763,125,"ENSMUSG00000027347;ENSMUSG00000060216;ENSMUSG00000075232;ENSMUSG00000027381;ENSMUSG00000020886;ENSMUSG00000070939;ENSMUSG00000026202;ENSMUSG00000038319;ENSMUSG00000040713;ENSMUSG00000005469;ENSMUSG00000051147;ENSMUSG00000018167;ENSMUSG00000024391;ENSMUSG00000033735;ENSMUSG00000015837;ENSMUSG00000039656;ENSMUSG00000079507;ENSMUSG00000036698;ENSMUSG00000037772;ENSMUSG00000036078;ENSMUSG00000030711;ENSMUSG00000020307;ENSMUSG00000010097;ENSMUSG00000041571;ENSMUSG00000031880;ENSMUSG00000035150;ENSMUSG00000030530;ENSMUSG00000054364;ENSMUSG00000021282"
