"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","comparison"
"HALLMARK_UV_RESPONSE_DN",0.709923664122137,0.954385964912281,0.142901149386948,0.274363861377278,0.857617016540358,98,"ENSMUSG00000022346;ENSMUSG00000025880;ENSMUSG00000037940;ENSMUSG00000021681;ENSMUSG00000027082;ENSMUSG00000032570;ENSMUSG00000027312;ENSMUSG00000032413;ENSMUSG00000024431;ENSMUSG00000028101;ENSMUSG00000048874;ENSMUSG00000026478;ENSMUSG00000022141;ENSMUSG00000042700;ENSMUSG00000028163;ENSMUSG00000025810;ENSMUSG00000000440;ENSMUSG00000028698","Stable_Treg_vs_exTreg"
"HALLMARK_MITOTIC_SPINDLE",0.713513513513514,0.954385964912281,0.0327971189467838,-0.319273640007689,-0.89552448828082,186,"ENSMUSG00000041598;ENSMUSG00000027379;ENSMUSG00000039621;ENSMUSG00000037234;ENSMUSG00000026585;ENSMUSG00000025278;ENSMUSG00000031328;ENSMUSG00000038379;ENSMUSG00000033790;ENSMUSG00000049550;ENSMUSG00000027878;ENSMUSG00000058290;ENSMUSG00000006021;ENSMUSG00000021823;ENSMUSG00000003269;ENSMUSG00000024660;ENSMUSG00000020536;ENSMUSG00000069662;ENSMUSG00000028678;ENSMUSG00000024451;ENSMUSG00000043079;ENSMUSG00000041997;ENSMUSG00000017716;ENSMUSG00000026605;ENSMUSG00000031787;ENSMUSG00000025474;ENSMUSG00000009681;ENSMUSG00000058056","Stable_Treg_vs_exTreg"
"HALLMARK_XENOBIOTIC_METABOLISM",0.727891156462585,0.954385964912281,0.0341204536062472,-0.323331697186702,-0.876854643853381,134,"ENSMUSG00000040703;ENSMUSG00000023235;ENSMUSG00000020644;ENSMUSG00000029810;ENSMUSG00000024899;ENSMUSG00000033022;ENSMUSG00000005413;ENSMUSG00000033318;ENSMUSG00000074207;ENSMUSG00000037580;ENSMUSG00000021884;ENSMUSG00000031584;ENSMUSG00000030161;ENSMUSG00000023044;ENSMUSG00000021236;ENSMUSG00000000326;ENSMUSG00000039450;ENSMUSG00000025403;ENSMUSG00000027597;ENSMUSG00000025277;ENSMUSG00000020873;ENSMUSG00000017314;ENSMUSG00000029098;ENSMUSG00000029201","Stable_Treg_vs_exTreg"
"HALLMARK_HEDGEHOG_SIGNALING",0.734501347708895,0.954385964912281,0.0417397034728504,-0.376571171113938,-0.804652631181096,20,"ENSMUSG00000032011;ENSMUSG00000029121;ENSMUSG00000022048;ENSMUSG00000025407;ENSMUSG00000040289","Stable_Treg_vs_exTreg"
"HALLMARK_PEROXISOME",0.739952718676123,0.954385964912281,0.0353157046479879,-0.325777862932143,-0.843059340137961,80,"ENSMUSG00000025499;ENSMUSG00000028127;ENSMUSG00000046876;ENSMUSG00000017307;ENSMUSG00000041736;ENSMUSG00000003271;ENSMUSG00000028191;ENSMUSG00000029408;ENSMUSG00000059743","Stable_Treg_vs_exTreg"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.790378006872852,0.954385964912281,0.0306322550486472,-0.304912847683521,-0.808689940317762,94,"ENSMUSG00000025499;ENSMUSG00000000869;ENSMUSG00000045382;ENSMUSG00000043733;ENSMUSG00000024563;ENSMUSG00000020623;ENSMUSG00000000817","Stable_Treg_vs_exTreg"
"HALLMARK_MYC_TARGETS_V2",0.791100123609394,0.954385964912281,0.0342688261591917,-0.323359738844208,-0.798252112764087,57,"ENSMUSG00000023988;ENSMUSG00000035049;ENSMUSG00000053801;ENSMUSG00000028741;ENSMUSG00000001674;ENSMUSG00000020079;ENSMUSG00000055491;ENSMUSG00000006442;ENSMUSG00000006728;ENSMUSG00000029610;ENSMUSG00000015176;ENSMUSG00000004100;ENSMUSG00000003808;ENSMUSG00000001436;ENSMUSG00000038279;ENSMUSG00000073676","Stable_Treg_vs_exTreg"
"HALLMARK_HEME_METABOLISM",0.823076923076923,0.954385964912281,0.0264649017470855,-0.297468024844551,-0.824916817749177,159,"ENSMUSG00000079557;ENSMUSG00000023030;ENSMUSG00000021238;ENSMUSG00000038871;ENSMUSG00000047153;ENSMUSG00000026688;ENSMUSG00000022280;ENSMUSG00000030979;ENSMUSG00000028716;ENSMUSG00000023216;ENSMUSG00000028249;ENSMUSG00000033917;ENSMUSG00000061086;ENSMUSG00000091405;ENSMUSG00000039745;ENSMUSG00000021061;ENSMUSG00000020823;ENSMUSG00000028435;ENSMUSG00000037419;ENSMUSG00000026198;ENSMUSG00000032126;ENSMUSG00000029922;ENSMUSG00000018932;ENSMUSG00000001999;ENSMUSG00000032580;ENSMUSG00000022175;ENSMUSG00000041351;ENSMUSG00000096210;ENSMUSG00000037536;ENSMUSG00000025270;ENSMUSG00000027823;ENSMUSG00000034574;ENSMUSG00000028124;ENSMUSG00000042035;ENSMUSG00000042066;ENSMUSG00000021939;ENSMUSG00000031776;ENSMUSG00000016534","Stable_Treg_vs_exTreg"
"HALLMARK_APICAL_SURFACE",0.830666666666667,0.954385964912281,0.0355420211253902,-0.33122445982022,-0.721213554859723,23,"ENSMUSG00000032011;ENSMUSG00000022892;ENSMUSG00000042228;ENSMUSG00000035107","Stable_Treg_vs_exTreg"
"HALLMARK_ADIPOGENESIS",0.835294117647059,0.954385964912281,0.165656695205483,0.238903777107288,0.752205838778835,167,"ENSMUSG00000020009;ENSMUSG00000022013;ENSMUSG00000039087;ENSMUSG00000027900;ENSMUSG00000022994;ENSMUSG00000025780;ENSMUSG00000028339;ENSMUSG00000058454;ENSMUSG00000031996;ENSMUSG00000005312;ENSMUSG00000030711;ENSMUSG00000025199;ENSMUSG00000025366;ENSMUSG00000015243;ENSMUSG00000073481;ENSMUSG00000036880;ENSMUSG00000030869","Stable_Treg_vs_exTreg"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.86392811296534,0.954385964912281,0.0318534652552707,-0.302845760677207,-0.715831343246158,43,"ENSMUSG00000021196;ENSMUSG00000031584;ENSMUSG00000025289;ENSMUSG00000036737;ENSMUSG00000079037;ENSMUSG00000028124;ENSMUSG00000028367;ENSMUSG00000021591;ENSMUSG00000020250;ENSMUSG00000022450;ENSMUSG00000013593;ENSMUSG00000075706;ENSMUSG00000039515","Stable_Treg_vs_exTreg"
"HALLMARK_G2M_CHECKPOINT",0.865156418554477,0.954385964912281,0.0227269260340067,-0.284450295797747,-0.80002122857612,192,"ENSMUSG00000031609;ENSMUSG00000027379;ENSMUSG00000028884;ENSMUSG00000023169;ENSMUSG00000017499;ENSMUSG00000006456;ENSMUSG00000038539;ENSMUSG00000022702;ENSMUSG00000020697;ENSMUSG00000038379;ENSMUSG00000070348;ENSMUSG00000028832;ENSMUSG00000028017;ENSMUSG00000027878;ENSMUSG00000058290;ENSMUSG00000006398;ENSMUSG00000024660;ENSMUSG00000002835;ENSMUSG00000069662;ENSMUSG00000028678;ENSMUSG00000002297;ENSMUSG00000028551;ENSMUSG00000007080;ENSMUSG00000060860;ENSMUSG00000017716;ENSMUSG00000028702;ENSMUSG00000026605;ENSMUSG00000020413;ENSMUSG00000006728;ENSMUSG00000041126","Stable_Treg_vs_exTreg"
"HALLMARK_E2F_TARGETS",0.876476906552095,0.954385964912281,0.0217240006200525,-0.284276528525762,-0.801771689504272,199,"ENSMUSG00000028884;ENSMUSG00000059552;ENSMUSG00000021569;ENSMUSG00000068101;ENSMUSG00000041712;ENSMUSG00000022422;ENSMUSG00000054717;ENSMUSG00000028832;ENSMUSG00000028175;ENSMUSG00000058290;ENSMUSG00000006398;ENSMUSG00000005233;ENSMUSG00000019857;ENSMUSG00000025001;ENSMUSG00000028678;ENSMUSG00000066232;ENSMUSG00000021485;ENSMUSG00000028551;ENSMUSG00000051378;ENSMUSG00000007080;ENSMUSG00000022360;ENSMUSG00000022471;ENSMUSG00000060860;ENSMUSG00000028560;ENSMUSG00000017716;ENSMUSG00000033904;ENSMUSG00000030726;ENSMUSG00000020413;ENSMUSG00000023505;ENSMUSG00000006728;ENSMUSG00000005470;ENSMUSG00000002068;ENSMUSG00000015176;ENSMUSG00000025289;ENSMUSG00000029516;ENSMUSG00000020330;ENSMUSG00000015749;ENSMUSG00000031669;ENSMUSG00000029910;ENSMUSG00000027330;ENSMUSG00000024151;ENSMUSG00000062248;ENSMUSG00000029521;ENSMUSG00000026429;ENSMUSG00000020525;ENSMUSG00000027454;ENSMUSG00000025574;ENSMUSG00000034311;ENSMUSG00000024590;ENSMUSG00000034120;ENSMUSG00000038252;ENSMUSG00000000384;ENSMUSG00000012076","Stable_Treg_vs_exTreg"
"HALLMARK_PROTEIN_SECRETION",0.898265895953757,0.956848454385524,0.0244973552519294,-0.280143506554556,-0.735970116851073,87,"ENSMUSG00000040451;ENSMUSG00000034484;ENSMUSG00000026335;ENSMUSG00000028049;ENSMUSG00000022125;ENSMUSG00000024480;ENSMUSG00000001173;ENSMUSG00000032757;ENSMUSG00000038708;ENSMUSG00000015749;ENSMUSG00000022841;ENSMUSG00000028478;ENSMUSG00000002741;ENSMUSG00000028955;ENSMUSG00000008036;ENSMUSG00000016534","Stable_Treg_vs_exTreg"
"HALLMARK_FATTY_ACID_METABOLISM",0.991304347826087,0.998924731182796,0.127505315300183,0.225120345517283,0.716967633858299,127,"ENSMUSG00000032349;ENSMUSG00000018900;ENSMUSG00000037894;ENSMUSG00000026473;ENSMUSG00000073609;ENSMUSG00000025260;ENSMUSG00000020321;ENSMUSG00000019877;ENSMUSG00000027809;ENSMUSG00000028672;ENSMUSG00000035637;ENSMUSG00000036880;ENSMUSG00000058258;ENSMUSG00000027406;ENSMUSG00000005813;ENSMUSG00000038776;ENSMUSG00000021226;ENSMUSG00000028224;ENSMUSG00000027452;ENSMUSG00000041084;ENSMUSG00000022216","Stable_Treg_vs_exTreg"
"HALLMARK_DNA_REPAIR",0.998878923766816,0.998924731182796,0.0160304351647231,-0.217416035608722,-0.593679612717538,139,"ENSMUSG00000028884;ENSMUSG00000059552;ENSMUSG00000029780;ENSMUSG00000022831;ENSMUSG00000066278;ENSMUSG00000024177;ENSMUSG00000024854;ENSMUSG00000028249;ENSMUSG00000028104;ENSMUSG00000022881;ENSMUSG00000016253;ENSMUSG00000030726;ENSMUSG00000043866;ENSMUSG00000025747;ENSMUSG00000031832;ENSMUSG00000021018;ENSMUSG00000031347;ENSMUSG00000030094;ENSMUSG00000006678;ENSMUSG00000006941;ENSMUSG00000029310;ENSMUSG00000006589;ENSMUSG00000027323;ENSMUSG00000029642;ENSMUSG00000027203;ENSMUSG00000033970;ENSMUSG00000075706;ENSMUSG00000031066;ENSMUSG00000020287;ENSMUSG00000030166;ENSMUSG00000012483;ENSMUSG00000025630;ENSMUSG00000023051;ENSMUSG00000015790;ENSMUSG00000020485;ENSMUSG00000022814;ENSMUSG00000022292;ENSMUSG00000008859;ENSMUSG00000041488;ENSMUSG00000047721","Stable_Treg_vs_exTreg"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.998924731182796,0.998924731182796,0.0127010968624207,-0.221179280877336,-0.623448544714736,195,"ENSMUSG00000020544;ENSMUSG00000027673;ENSMUSG00000046949;ENSMUSG00000021764;ENSMUSG00000021238;ENSMUSG00000040018;ENSMUSG00000026688;ENSMUSG00000019210;ENSMUSG00000059534;ENSMUSG00000030611;ENSMUSG00000004610;ENSMUSG00000032279;ENSMUSG00000025825;ENSMUSG00000020079;ENSMUSG00000022022;ENSMUSG00000027099;ENSMUSG00000041697;ENSMUSG00000027076;ENSMUSG00000020664;ENSMUSG00000033379;ENSMUSG00000026526;ENSMUSG00000021079;ENSMUSG00000032602;ENSMUSG00000018042;ENSMUSG00000001750;ENSMUSG00000025950;ENSMUSG00000029198;ENSMUSG00000033938","Stable_Treg_vs_exTreg"
"HALLMARK_IL2_STAT5_SIGNALING",4.41084323111995e-18,2.16131318324877e-16,1.0959292864312,0.865815339823491,2.66658961606264,185,"ENSMUSG00000026770;ENSMUSG00000025810;ENSMUSG00000068227;ENSMUSG00000026011;ENSMUSG00000025997;ENSMUSG00000031932;ENSMUSG00000028268;ENSMUSG00000029075;ENSMUSG00000032420;ENSMUSG00000069833;ENSMUSG00000026009;ENSMUSG00000054469;ENSMUSG00000005947;ENSMUSG00000014599;ENSMUSG00000024014;ENSMUSG00000015396;ENSMUSG00000002578;ENSMUSG00000002489;ENSMUSG00000020027;ENSMUSG00000059325;ENSMUSG00000037820;ENSMUSG00000056737;ENSMUSG00000024235;ENSMUSG00000030029;ENSMUSG00000032261;ENSMUSG00000028108;ENSMUSG00000047898;ENSMUSG00000022636;ENSMUSG00000003153;ENSMUSG00000035473;ENSMUSG00000016529;ENSMUSG00000032220;ENSMUSG00000029204;ENSMUSG00000061436;ENSMUSG00000067336;ENSMUSG00000032578;ENSMUSG00000028599;ENSMUSG00000055407;ENSMUSG00000039899;ENSMUSG00000038172;ENSMUSG00000035356;ENSMUSG00000025780;ENSMUSG00000019817;ENSMUSG00000021108;ENSMUSG00000028173;ENSMUSG00000045573;ENSMUSG00000031015;ENSMUSG00000024098;ENSMUSG00000028602;ENSMUSG00000041954;ENSMUSG00000062661;ENSMUSG00000068129;ENSMUSG00000028965;ENSMUSG00000025068;ENSMUSG00000037706;ENSMUSG00000021356;ENSMUSG00000066026;ENSMUSG00000056749;ENSMUSG00000011256;ENSMUSG00000026475;ENSMUSG00000020009;ENSMUSG00000027678;ENSMUSG00000032089;ENSMUSG00000054720;ENSMUSG00000068923;ENSMUSG00000030447;ENSMUSG00000039304;ENSMUSG00000000184;ENSMUSG00000037370;ENSMUSG00000002365;ENSMUSG00000001918;ENSMUSG00000017774;ENSMUSG00000019872;ENSMUSG00000022015;ENSMUSG00000040592;ENSMUSG00000006651;ENSMUSG00000027087;ENSMUSG00000035901;ENSMUSG00000019256;ENSMUSG00000034266;ENSMUSG00000028480;ENSMUSG00000060147;ENSMUSG00000005087;ENSMUSG00000023830;ENSMUSG00000022244;ENSMUSG00000027111;ENSMUSG00000028005;ENSMUSG00000022346;ENSMUSG00000028278","Stable_Treg_vs_Never_Treg"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00389328365846513,0.0770098985847905,0.431707695803346,0.654849886967462,1.85455931860811,90,"ENSMUSG00000028268;ENSMUSG00000014599;ENSMUSG00000024079;ENSMUSG00000027078;ENSMUSG00000022587;ENSMUSG00000035692;ENSMUSG00000037921;ENSMUSG00000024610;ENSMUSG00000039682;ENSMUSG00000060550;ENSMUSG00000064215;ENSMUSG00000022014;ENSMUSG00000034422;ENSMUSG00000039236;ENSMUSG00000047735;ENSMUSG00000039853;ENSMUSG00000043953;ENSMUSG00000002227;ENSMUSG00000028270;ENSMUSG00000026946;ENSMUSG00000057137;ENSMUSG00000060802;ENSMUSG00000025888","Stable_Treg_vs_Never_Treg"
"HALLMARK_UV_RESPONSE_DN",0.00602788697464827,0.0770098985847905,0.407017918923954,0.610195934103576,1.76478414430149,98,"ENSMUSG00000025810;ENSMUSG00000062995;ENSMUSG00000026478;ENSMUSG00000037940;ENSMUSG00000027312;ENSMUSG00000026463;ENSMUSG00000021681;ENSMUSG00000028101;ENSMUSG00000039943;ENSMUSG00000009621;ENSMUSG00000019943;ENSMUSG00000002107;ENSMUSG00000032231;ENSMUSG00000028163;ENSMUSG00000024190;ENSMUSG00000032413;ENSMUSG00000032570;ENSMUSG00000022346;ENSMUSG00000046876;ENSMUSG00000023805;ENSMUSG00000032402;ENSMUSG00000028698;ENSMUSG00000000440;ENSMUSG00000022141","Stable_Treg_vs_Never_Treg"
"HALLMARK_HEDGEHOG_SIGNALING",0.00758916887194469,0.0770098985847905,0.407017918923954,0.815256288374375,1.78892407869116,20,"ENSMUSG00000025810;ENSMUSG00000040274","Stable_Treg_vs_Never_Treg"
"HALLMARK_E2F_TARGETS",0.00842184193197282,0.0770098985847905,0.380730400722792,0.523271314354664,1.61005385421852,199,"ENSMUSG00000031004;ENSMUSG00000005233;ENSMUSG00000051378;ENSMUSG00000037894;ENSMUSG00000020914;ENSMUSG00000019942;ENSMUSG00000020649;ENSMUSG00000029687;ENSMUSG00000009575;ENSMUSG00000038252;ENSMUSG00000023015;ENSMUSG00000028693;ENSMUSG00000031697;ENSMUSG00000034349;ENSMUSG00000032218;ENSMUSG00000026355;ENSMUSG00000021377;ENSMUSG00000031353;ENSMUSG00000061360;ENSMUSG00000015217;ENSMUSG00000017146;ENSMUSG00000029430;ENSMUSG00000028224;ENSMUSG00000022346;ENSMUSG00000022021;ENSMUSG00000030042;ENSMUSG00000022858;ENSMUSG00000035683;ENSMUSG00000056394;ENSMUSG00000029366;ENSMUSG00000038644;ENSMUSG00000058799;ENSMUSG00000022314;ENSMUSG00000054717;ENSMUSG00000028633;ENSMUSG00000074476;ENSMUSG00000000568;ENSMUSG00000030346;ENSMUSG00000031754;ENSMUSG00000026134;ENSMUSG00000028484;ENSMUSG00000002055;ENSMUSG00000027404;ENSMUSG00000028882;ENSMUSG00000020737;ENSMUSG00000032113;ENSMUSG00000050410;ENSMUSG00000062203;ENSMUSG00000027342;ENSMUSG00000037601;ENSMUSG00000022960;ENSMUSG00000037286;ENSMUSG00000038759;ENSMUSG00000028792;ENSMUSG00000037628;ENSMUSG00000026037;ENSMUSG00000022797;ENSMUSG00000028044;ENSMUSG00000031016;ENSMUSG00000002718","Stable_Treg_vs_Never_Treg"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00942978350017843,0.0770098985847905,0.380730400722792,0.611458338746642,1.87817410314038,172,"ENSMUSG00000068227;ENSMUSG00000028268;ENSMUSG00000024014;ENSMUSG00000027639;ENSMUSG00000024079;ENSMUSG00000039899;ENSMUSG00000021025;ENSMUSG00000027366;ENSMUSG00000027078;ENSMUSG00000022587;ENSMUSG00000021356;ENSMUSG00000035692;ENSMUSG00000037921;ENSMUSG00000024610;ENSMUSG00000027678;ENSMUSG00000032089;ENSMUSG00000021109;ENSMUSG00000039304;ENSMUSG00000004040;ENSMUSG00000032184;ENSMUSG00000039682;ENSMUSG00000029084;ENSMUSG00000060550;ENSMUSG00000056091;ENSMUSG00000064215;ENSMUSG00000022014;ENSMUSG00000034422;ENSMUSG00000027540;ENSMUSG00000028163;ENSMUSG00000030156;ENSMUSG00000039236;ENSMUSG00000047735;ENSMUSG00000074151;ENSMUSG00000039853","Stable_Treg_vs_Never_Treg"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0135424746614028,0.0845005039191451,0.380730400722792,0.716500776342884,1.94433970664177,62,"ENSMUSG00000026770;ENSMUSG00000014599;ENSMUSG00000024014;ENSMUSG00000024235;ENSMUSG00000028599;ENSMUSG00000020009;ENSMUSG00000004040;ENSMUSG00000029084;ENSMUSG00000002603;ENSMUSG00000027540;ENSMUSG00000003206;ENSMUSG00000022969;ENSMUSG00000027009;ENSMUSG00000005087;ENSMUSG00000058427;ENSMUSG00000026073","Stable_Treg_vs_Never_Treg"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0158153031566486,0.0845005039191451,0.352487857583619,0.629940352172173,1.88180150363658,129,"ENSMUSG00000068227;ENSMUSG00000026358;ENSMUSG00000014599;ENSMUSG00000029468;ENSMUSG00000024402;ENSMUSG00000024079;ENSMUSG00000016529;ENSMUSG00000028599;ENSMUSG00000015340;ENSMUSG00000021025;ENSMUSG00000028965;ENSMUSG00000022587;ENSMUSG00000025321;ENSMUSG00000026475;ENSMUSG00000032089;ENSMUSG00000058835;ENSMUSG00000019943;ENSMUSG00000021109;ENSMUSG00000039304;ENSMUSG00000039942;ENSMUSG00000024486;ENSMUSG00000015316;ENSMUSG00000028163;ENSMUSG00000003206;ENSMUSG00000030156;ENSMUSG00000027215;ENSMUSG00000019256;ENSMUSG00000021451;ENSMUSG00000032570;ENSMUSG00000022346;ENSMUSG00000033350","Stable_Treg_vs_Never_Treg"
"HALLMARK_G2M_CHECKPOINT",0.0166447460185903,0.0845005039191451,0.352487857583619,0.503619161870532,1.54841360133359,192,"ENSMUSG00000031004;ENSMUSG00000032783;ENSMUSG00000037894;ENSMUSG00000020914;ENSMUSG00000019942;ENSMUSG00000029687;ENSMUSG00000027715;ENSMUSG00000027306;ENSMUSG00000023015;ENSMUSG00000028693;ENSMUSG00000045103;ENSMUSG00000031697;ENSMUSG00000034349;ENSMUSG00000057406;ENSMUSG00000012443;ENSMUSG00000032218;ENSMUSG00000021109;ENSMUSG00000028820;ENSMUSG00000001403;ENSMUSG00000033713;ENSMUSG00000024597;ENSMUSG00000026355;ENSMUSG00000002603;ENSMUSG00000058301;ENSMUSG00000015217;ENSMUSG00000028312;ENSMUSG00000028426;ENSMUSG00000019773;ENSMUSG00000022346;ENSMUSG00000022858;ENSMUSG00000032402;ENSMUSG00000022314;ENSMUSG00000003038;ENSMUSG00000036768;ENSMUSG00000027490;ENSMUSG00000070544;ENSMUSG00000019794;ENSMUSG00000029686;ENSMUSG00000063550;ENSMUSG00000000568;ENSMUSG00000000028;ENSMUSG00000032586;ENSMUSG00000029265;ENSMUSG00000026790;ENSMUSG00000026134;ENSMUSG00000048118;ENSMUSG00000031229;ENSMUSG00000026622;ENSMUSG00000026234;ENSMUSG00000020737;ENSMUSG00000032113;ENSMUSG00000062203;ENSMUSG00000053175;ENSMUSG00000031446;ENSMUSG00000011179;ENSMUSG00000000743;ENSMUSG00000037286;ENSMUSG00000021461;ENSMUSG00000049327;ENSMUSG00000037628;ENSMUSG00000028044;ENSMUSG00000015656;ENSMUSG00000029177","Stable_Treg_vs_Never_Treg"
"HALLMARK_ALLOGRAFT_REJECTION",0.0172450007998255,0.0845005039191451,0.352487857583619,0.59696571348304,1.81542771804459,160,"ENSMUSG00000026770;ENSMUSG00000068227;ENSMUSG00000049103;ENSMUSG00000014599;ENSMUSG00000056737;ENSMUSG00000020077;ENSMUSG00000016529;ENSMUSG00000075122;ENSMUSG00000021356;ENSMUSG00000030268;ENSMUSG00000024371;ENSMUSG00000024610;ENSMUSG00000020009;ENSMUSG00000058835;ENSMUSG00000021109;ENSMUSG00000000184;ENSMUSG00000074781;ENSMUSG00000028874;ENSMUSG00000060550;ENSMUSG00000002603;ENSMUSG00000015437;ENSMUSG00000030830;ENSMUSG00000017146;ENSMUSG00000037104;ENSMUSG00000048376","Stable_Treg_vs_Never_Treg"
"HALLMARK_MITOTIC_SPINDLE",0.0201639190115795,0.0898210937788543,0.352487857583619,0.499889825582107,1.53687374910316,186,"ENSMUSG00000002489;ENSMUSG00000020914;ENSMUSG00000026131;ENSMUSG00000019942;ENSMUSG00000032220;ENSMUSG00000020021;ENSMUSG00000027306;ENSMUSG00000041992;ENSMUSG00000023015;ENSMUSG00000034349;ENSMUSG00000027699;ENSMUSG00000020849;ENSMUSG00000059495;ENSMUSG00000012443;ENSMUSG00000032218;ENSMUSG00000058835;ENSMUSG00000039298;ENSMUSG00000040549;ENSMUSG00000036777;ENSMUSG00000027475;ENSMUSG00000025162;ENSMUSG00000039536;ENSMUSG00000037552;ENSMUSG00000032413;ENSMUSG00000021895;ENSMUSG00000063146;ENSMUSG00000019773;ENSMUSG00000024096;ENSMUSG00000059981;ENSMUSG00000064302;ENSMUSG00000031922;ENSMUSG00000031511;ENSMUSG00000026024;ENSMUSG00000057110;ENSMUSG00000005871;ENSMUSG00000036768;ENSMUSG00000038241;ENSMUSG00000052397;ENSMUSG00000022443;ENSMUSG00000019794;ENSMUSG00000025132;ENSMUSG00000025733;ENSMUSG00000028059;ENSMUSG00000039781;ENSMUSG00000004054;ENSMUSG00000026280;ENSMUSG00000059248;ENSMUSG00000057738;ENSMUSG00000024790;ENSMUSG00000029414;ENSMUSG00000038546;ENSMUSG00000026622;ENSMUSG00000004677;ENSMUSG00000054808","Stable_Treg_vs_Never_Treg"
