"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002544","chronic inflammatory response","2/67","25/28832",0.08,34.4262686567164,8.06945032888563,0.00154172662323971,0.0266865536927445,0.016383260357234,"Foxp3/Lta",2
"GO:2000345","regulation of hepatocyte proliferation","2/67","25/28832",0.08,34.4262686567164,8.06945032888563,0.00154172662323971,0.0266865536927445,0.016383260357234,"Ceacam1/Smo",2
"GO:0097049","motor neuron apoptotic process","2/67","26/28832",0.0769230769230769,33.1021814006889,7.90341533925525,0.00166770283216485,0.0281958129996243,0.0173098164219803,"Slc1a1/Bcl2",2
"GO:1903306","negative regulation of regulated secretory pathway","2/67","26/28832",0.0769230769230769,33.1021814006889,7.90341533925525,0.00166770283216485,0.0281958129996243,0.0173098164219803,"Ccr2/Ceacam1",2
"GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation","2/67","26/28832",0.0769230769230769,33.1021814006889,7.90341533925525,0.00166770283216485,0.0281958129996243,0.0173098164219803,"Foxp3/Il2ra",2
"GO:0022408","negative regulation of cell-cell adhesion","4/67","219/28832",0.0182648401826484,7.85987868874804,4.91803778245089,0.00170740420950588,0.0286303604266816,0.0175765913572909,"Ctla4/Foxp3/Il2ra/Ceacam1",4
"GO:1902107","positive regulation of leukocyte differentiation","4/67","221/28832",0.0180995475113122,7.78874856486797,4.88938693133224,0.00176495527099512,0.0286303604266816,0.0175765913572909,"Ccr2/Foxp3/Il2ra/Notch2",4
"GO:1903708","positive regulation of hemopoiesis","4/67","221/28832",0.0180995475113122,7.78874856486797,4.88938693133224,0.00176495527099512,0.0286303604266816,0.0175765913572909,"Ccr2/Foxp3/Il2ra/Notch2",4
"GO:0048736","appendage development","4/67","222/28832",0.018018018018018,7.75366411187307,4.8751960060711,0.00179423030291607,0.0286303604266816,0.0175765913572909,"Fzd6/Ift80/Bcl2l11/Notch2",4
"GO:0050777","negative regulation of immune response","4/67","222/28832",0.018018018018018,7.75366411187307,4.8751960060711,0.00179423030291607,0.0286303604266816,0.0175765913572909,"Oas1e/Ccr2/Foxp3/Ceacam1",4
"GO:0060173","limb development","4/67","222/28832",0.018018018018018,7.75366411187307,4.8751960060711,0.00179423030291607,0.0286303604266816,0.0175765913572909,"Fzd6/Ift80/Bcl2l11/Notch2",4
"GO:0035739","CD4-positive, alpha-beta T cell proliferation","2/67","27/28832",0.0740740740740741,31.8761746821448,7.74651733035007,0.00179842245688004,0.0286303604266816,0.0175765913572909,"Foxp3/Il2ra",2
"GO:0070168","negative regulation of biomineral tissue development","2/67","27/28832",0.0740740740740741,31.8761746821448,7.74651733035007,0.00179842245688004,0.0286303604266816,0.0175765913572909,"Trpm4/Ecm1",2
"GO:0030168","platelet activation","3/67","104/28832",0.0288461538461538,12.4133180252583,5.62744109324943,0.00184710169006104,0.0291922375798778,0.0179215358486472,"Fzd6/Ceacam1/F2",3
"GO:0017157","regulation of exocytosis","4/67","225/28832",0.0177777777777778,7.65028192371476,4.83314943193841,0.00188407750677839,0.0294947983177075,0.0181072822510794,"Cacna1g/Unc13b/Ccr2/Ceacam1",4
"GO:0072676","lymphocyte migration","3/67","105/28832",0.0285714285714286,12.2950959488273,5.59595871871293,0.00189828992000791,0.0294947983177075,0.0181072822510794,"Ccl20/Ccr2/Ecm1",3
"GO:0050866","negative regulation of cell activation","4/67","226/28832",0.0176991150442478,7.61643111874257,4.819306118516,0.00191470729368112,0.0294947983177075,0.0181072822510794,"Ctla4/Foxp3/Il2ra/Ceacam1",4
"GO:0002363","alpha-beta T cell lineage commitment","2/67","28/28832",0.0714285714285714,30.7377398720682,7.59793612128309,0.00193386343852919,0.0294947983177075,0.0181072822510794,"Foxp3/Bcl2",2
"GO:0032148","activation of protein kinase B activity","2/67","28/28832",0.0714285714285714,30.7377398720682,7.59793612128309,0.00193386343852919,0.0294947983177075,0.0181072822510794,"Slc1a1/Notch2",2
"GO:0050878","regulation of body fluid levels","5/67","384/28832",0.0130208333333333,5.60323383084577,4.3826606462807,0.00200476172632107,0.0302131194947671,0.0185482699859281,"Fzd6/Socs2/Ceacam1/F2/Slc29a1",5
"GO:0071674","mononuclear cell migration","4/67","229/28832",0.0174672489082969,7.51665254513459,4.7782798248318,0.00200866681647924,0.0302131194947671,0.0185482699859281,"Ccl20/Trpm4/Ccr2/Ecm1",4
"GO:0097305","response to alcohol","5/67","387/28832",0.0129198966408269,5.55979790967642,4.3584610964271,0.00207365332488779,0.0305635288610845,0.0187633913517698,"Akr1c18/Foxp3/Tgfbr1/Bcl2/Smo",5
"GO:1903037","regulation of leukocyte cell-cell adhesion","5/67","387/28832",0.0129198966408269,5.55979790967642,4.3584610964271,0.00207365332488779,0.0305635288610845,0.0187633913517698,"Ccr2/Ctla4/Foxp3/Il2ra/Ceacam1",5
"GO:0007141","male meiosis I","2/67","29/28832",0.0689655172413793,29.6778178075142,7.45695123949927,0.00207400379249909,0.0305635288610845,0.0187633913517698,"Brdt/Trip13",2
"GO:0019216","regulation of lipid metabolic process","5/67","389/28832",0.012853470437018,5.5312128304493,4.34246799868347,0.0021205335872303,0.0310394882801965,0.0190555897065132,"Pdk1/Trib3/Akr1c18/Ceacam1/F2",5
"GO:0045619","regulation of lymphocyte differentiation","4/67","233/28832",0.0171673819742489,7.38761129972455,4.7247200679016,0.0021388509945267,0.0310988934604183,0.0190920594037752,"Ccr2/Ctla4/Foxp3/Il2ra",4
"GO:0010586","miRNA metabolic process","3/67","110/28832",0.0272727272727273,11.7362279511533,5.44472303471862,0.00216750260824844,0.0311105964642115,0.0190992440466599,"Tead1/Tgfbr1/Notch2",3
"GO:0050863","regulation of T cell activation","5/67","391/28832",0.0127877237851662,5.50292018170019,4.32658521166164,0.00216818462290699,0.0311105964642115,0.0190992440466599,"Ccr2/Ctla4/Foxp3/Il2ra/Ceacam1",5
"GO:0002507","tolerance induction","2/67","30/28832",0.0666666666666667,28.6885572139303,7.32292684840194,0.00221882160820184,0.0312209672741175,0.0191670022793395,"Foxp3/Il2ra",2
"GO:0002710","negative regulation of T cell mediated immunity","2/67","30/28832",0.0666666666666667,28.6885572139303,7.32292684840194,0.00221882160820184,0.0312209672741175,0.0191670022793395,"Foxp3/Ceacam1",2
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","2/67","30/28832",0.0666666666666667,28.6885572139303,7.32292684840194,0.00221882160820184,0.0312209672741175,0.0191670022793395,"Foxp3/Bcl2",2
"GO:0051402","neuron apoptotic process","5/67","396/28832",0.0126262626262626,5.43343886627469,4.28735188408518,0.00229073365236387,0.0316170087824191,0.0194101378755458,"Siah1b/Slc1a1/Bcl2/Bcl2l11/Smo",5
