"exTreg","exTreg-Nov19","exTreg-Nov21","Never-Treg-Nov11","Never-Treg-Nov19-2","Never-Treg-Nov21","Recent-Treg","Recent-Treg-Nov19","Recent-Treg-Nov21","Stable-Treg-Nov11","Stable-Treg-Nov19-2","Stable-Treg-Nov21-2","gene_id","gene_name"
1772.62814044986,2179.55216622764,1908.26554608688,1174.16858503334,1212.71045566956,748.073898354584,930.420784897136,2078.77314965029,1015.75756697511,1123.65502570579,2082.9076934989,1452.97947377274,"ENSMUSG00000025925","Terf1"
256.293913923844,30.76163289819,30.7011048138664,0,0,0,13.7500608605488,6.32945282625143,27.0398426393837,1390.4839698323,0,0,"ENSMUSG00000104379","Gm37509"
0,0,38.376381017333,0,174.399313148671,0,42.3960209866922,3.61683018642939,0,0,0,0,"ENSMUSG00000032719","Sbspon"
32995.9127845633,27106.427106758,31452.3224722807,40451.6354830407,28437.4827042819,41270.5885360737,35495.7821115067,38414.3534100665,41589.6292700364,37280.933178779,34138.3695350381,42165.8854823557,"ENSMUSG00000043716","Rpl7"
800.597042156756,672.232154216328,411.586686410897,68.0930480539779,399.616969201589,415.157290313062,321.980591817851,283.921169634707,502.000556826819,198.752351343503,0,1.05288367664692,"ENSMUSG00000025921","Rdh10"
7.71453252613576,0,85.387447763566,56.7442067116483,12.7045857260621,7.11698211965249,0,206.159320626475,17.6346799822068,0,0,0,"ENSMUSG00000025920","Stau2"
491.158570830643,329.330422792387,388.560857800497,928.859014479904,1062.56535163428,442.043667209527,766.565892975596,567.842339269414,563.134114098469,1560.28420700372,0,38.9566960359359,"ENSMUSG00000025939","Ube2w"
218.578421573847,0,0,0,0,0,65.3127890876068,0,11.7564533214712,0,0,0,"ENSMUSG00000102457","Gm38342"
2114.63908244188,2391.26458087989,1497.63826920142,4789.21104646311,2674.89277650544,1486.6584872163,1811.57051837731,1713.47330082092,1504.82602514831,1952.3114826852,1722.33902363899,2554.29579954542,"ENSMUSG00000079658","Tceb1"
342.010941992019,1044.99076462969,1217.49068777489,704.501151020002,783.064465660918,689.556489815219,697.815588672852,640.178942998002,1109.80919354688,879.518279173613,768.759616871125,2514.28621983283,"ENSMUSG00000025940","Tmem70"
193.720483434076,195.426844294383,1945.68251757878,1401.14541187993,338.403965248745,0,1026.67121092098,858.092961730372,442.042644887316,111.113519255029,0,575.927371125863,"ENSMUSG00000025779","Ly96"
26.5722787011343,16.2855703578653,10.5535047797666,29.6815850491699,23.0992467746583,12.65241265716,17.187576075686,2.71262263982204,10.5808079893241,14.8673018721518,32.8820485092369,8.42306941317532,"ENSMUSG00000091020","Gm5828"
24.8579381397708,36.1901563508117,21.1070095595332,146.661949654722,17.3244350809938,10.2800852839425,18.3334144807317,15.3715282923249,16.4590346500596,20.3447288776814,18.1418198671652,41.0624633892297,"ENSMUSG00000101589","Rbm6-ps1"
80.5740063840846,28.0473711718791,73.8745334583661,60.2361578939035,38.1137571781863,27.6771526875374,90.521233998613,108.504905592882,65.8361386002386,47.7318639053295,7.93704619188477,11.5817204431161,"ENSMUSG00000100720","Gm10075"
24.8579381397708,1.80950781754059,79.630990610966,165.867681157126,33.4939078232546,60.0989601215099,53.8544050371495,93.1333773005567,25.8641973072366,49.2968430497666,28.3465935424456,46.3268817724643,"ENSMUSG00000100204","Gm4849"
18.0005758943168,21.7140938104871,18.2287809832332,35.7924996181166,17.3244350809938,35.5849105982624,22.9167681009147,15.3715282923249,21.1616159786481,21.1272184498999,28.3465935424456,35.7980450059951,"ENSMUSG00000090142","Gm15795"
60.8590899284043,4.52376954385147,273.431714748498,0,0,0,0,7.23366037285877,29.3911333036779,0,0,0,"ENSMUSG00000025929","Il17a"
1908.91821507826,1921.6973022281,2285.31348958218,1065.04511058786,1255.44406220268,1438.42116396087,2068.23832110755,1547.09911224517,1901.01850208189,2930.42344795834,141.732967712228,4484.23157883921,"ENSMUSG00000041859","Mcm3"
202.292186240893,1106.51403042607,582.361581938029,322.132496563049,656.018608400297,434.926685089874,497.293867789848,410.510226159735,367.976988962048,53.2092909108591,365.104124826699,134.769110610805,"ENSMUSG00000025931","Paqr8"
0,0,209.151276544465,0,0,0,37.8126673665092,0,19.985970646501,0,0,0,"ENSMUSG00000041809","Efhc1"
1685.19677182032,1776.03192291609,882.65676339866,960.286575120201,710.301838320744,625.503650738346,2205.73892971304,1906.06950824829,1330.83051599054,1471.86288534303,4050.16128534463,3420.81906542583,"ENSMUSG00000041779","Tram2"
7.71453252613576,1.80950781754059,26.8634667121331,0,69.297740323975,58.5174085393649,130.625578175214,481.038414795109,85.8221092467396,467.928764186673,0,0,"ENSMUSG00000025933","Tmem14a"
0.857170280681751,0.904753908770294,22.0664190849665,3.49195118225528,2.30992467746583,0.790775791072499,3.4375152151372,101.271245220023,23.5129066429424,3.91244786109258,0,22.1105572095852,"ENSMUSG00000102633","Gm38224"
0,50.6662188911364,6.71586667803328,86.4257917608181,66.9878156465092,60.0989601215099,143.229800630717,220.626641372193,136.374858529066,2154.97628188979,100.913873011106,968.652982515162,"ENSMUSG00000025934","Gsta3"
0,0,0.959409525433326,79.4418893963075,0,51.4004264197124,190.209175237592,58.7734905294775,37.6206506287078,0,0,146.350831053921,"ENSMUSG00000099343","Gm28836"
809.168744963573,883.944568868577,505.608819903363,62.855121280595,415.78644194385,47.4465474643499,3742.30823087937,3248.8177149602,3074.31254356471,4626.86084052809,7637.70616407654,4420.00567456375,"ENSMUSG00000025936","Gm4956"
0,0,0,0,0,0,575.210879332958,274.879094168633,83.4708185824453,125.980821127181,0,0,"ENSMUSG00000093963","Gm21909"
0,0,5.75645715259995,0,0,0.790775791072499,0,25.3178113050057,69.3630745966799,356.032755359425,0,494.85532802405,"ENSMUSG00000067750","Khdc1a"
622.305623774951,1712.69914930217,604.428001022995,117.853352401116,106.256535163428,840.594665910066,304.793015742165,1222.48860301313,597.227828730736,562.610002425113,3017.21141665791,3280.78553643179,"ENSMUSG00000028033","Kcnq5"
0,0,52.7675238988329,0,27.71909612959,0,2.29167681009147,0,22.3372613107952,0,0,0,"ENSMUSG00000104138","Gm36949"
90.0028794715839,94.9991604208808,182.287809832332,176.343534703891,78.5374390338384,113.87171391444,162.709053516494,110.313320686096,78.7682372538569,96.2462173828775,272.127298007478,202.153665916208,"ENSMUSG00000082935","Gm7658"
0,0,68.1180763057661,0,0,0,22.9167681009147,17.1799433855396,2.35129066429423,0,0,0,"ENSMUSG00000103748","Gm38243"
14.5718947715898,45.2376954385147,352.10329583403,0,34.6488701619875,1.581551582145,222.292650578872,0,125.794050539742,227.704465515588,345.828441217836,0,"ENSMUSG00000097109","Gm26580"
70.2879630159036,17.1903242666356,132.398514509799,20.9517070935317,55.43819225918,606.525031752606,98.5421028339331,1132.0678483524,236.304711761571,22.692197594337,0,26.3220919161729,"ENSMUSG00000026158","Ogfrl1"
